job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Suitable for,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level
5237433,Špecialista dohľadového centra,Národná agentúra pre sieťové a elektronické služby (agentúra NASES),https://www.profesia.sk/praca/narodna-agentura-pre-sietove-a-elektronicke-sluzby-agentura-nases/O5237433?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Bratislava,1650 EUR gross/month,English: A2,,,,On-site,Full-time,
5237418,Full-Stack Developer - Eset Protect,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237418?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,2400 EUR gross/month,,,"C#, .NET Core, React.js","GIT, Azure, Kubernetes, Kafka, Terraform, Helm, MS SQL, PostgreSQL (Citus), Azure Cosmos NoSQL",On-site with home office,Full-time,
5237417,Data Analyst,"BUSINESS KOŠICE, n.o.",https://www.profesia.sk/praca/business-kosice-n-o/O5237417?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Košice,1800 EUR gross/month,English: C1,,,"Excel, Power BI, Tableau",On-site with home office,Full-time,1-3 years
5237415,Java Developer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237415?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,,,"Java, Python, Shell","AWS, GitLab CI, Docker, Kubernetes, Kafka, Terraform",On-site with home office,Full-time,3-5 years
5237413,Big Data Engineer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237413?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3200 EUR gross/month,,,"Java, Python","Apache Kafka, Apache Flink, Hadoop, Apache Spark, HDFS, OpenSearch, Elasticsearch, Terraform, NoSQL databases",On-site with home office,Full-time,1-3 years
5237411,DevOps Engineer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237411?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,,,Python,"Terraform, AWS, OpenSearch, Elasticsearch, Gitlab, Kubernetes, Kafka, Linux, Docker",On-site with home office,Full-time,3-5 years
5237409,Experienced Machine Learning Researcher,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237409?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3000 EUR/month,,"Master's or higher degree in a machine learning-related field, Data Science, Computer Science, Data Mining, Statistics",Python,"Scikit, PyTorch, TensorFlow, Hadoop, Scylla, Spark, Flink, Hive, Impala, Kafka, (My)SQL, JIRA, Confluence, Git, MLflow, Airflow, Jenkins, Docker, K8s",On-site with home office,Full-time,5+ years
5237397,Správca informačného systému oddelenia Montáž (ž/m),Kia Slovakia s. r. o.,https://www.profesia.sk/praca/kia-slovakia/O5237397?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-05,False,Teplička nad Váhom,1893 EUR/mesiac,"English: B2, Slovak: C2",absolvent,,"Microsoft Excel, SQL",On-site,Full-time,0-1 years
5237369,Špecialista pre RPA a AI Automatizáciu s nadnárodným pôsobením,BizLink Industry Slovakia spol. s r. o.,https://www.profesia.sk/praca/bizlink-industry-slovakia/O5237369?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Ilava,2500 EUR gross/month,English: C1,,"Python, C#, VBA","UiPath, SAP Signavio, n8n, Zapier, Make, OpenAI, Azure Cognitive Services, Google AI, UiPath Process Mining, Celonis",Hybrid,Full-time,2-5 years
5237365,AI Engineer (80%100%,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5237365?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-03,False,Bratislava,2400 - 4100 EUR/month,English: B2,"Computer Science, Applied Mathematics, Software Engineering",Python,"Generative AI, Natural Language Processing, AI/ML frameworks",Hybrid,Full-time,3-5 years
5237358,Product Analyst,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237358?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2400 EUR gross/month,English: Fluent,fresh graduates,,,On-site with home office,Full-time,0-1 years
5237352,Data Analytics Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5237352?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-25,True,Bratislava,1600 - 2600 EUR/month,English: B2,"graduates, people with first experience in a data-related field","PySpark, TypeScript, SQL","Palantir Foundry, Workshop",Hybrid,Full-time,1-3 years
5237342,Senior Java Engineer,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5237342?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,3800 - 5500 EUR/month,,,Java,,Hybrid,Full-time,5+ years
5237164,AI Security Operations Specialist (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237164?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2800 EUR/month,,,,,Hybrid,Full-time,3-5 years
5236623,SAP špecialista,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236623?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-09,False,,2800 EUR gross/month,"Slovak: C2, English: C1, German: B1",,,SAP,On-site with home office,Full-time,5+ years
5237220,Technical Management Consultant,Synpulse Slovakia s.r.o.,https://www.profesia.sk/praca/synpulse-slovakia/O5237220?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,2077 EUR gross/month,English: B2,"Master’s degree in Management, Economics, Information Technology, Math, Physics, Chemistry, Engineering or comparable quantitative or technical field","scripting, configuration, software development","Avaloq banking system, MS Office",On-site with home office,Full-time,0-1 years
5237200,Nemčina a angličtina ako tvoja výhoda: IT/Customer Support – Nitra / Prešov (hybrid),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5237200?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-17,False,Nitra,1400 - 1600 EUR gross/month,"German: B2, English: B2",absolvent,,"Microsoft Windows, MS Office, Outlook, Word, Excel",Hybrid,Full-time,0-1 years
5237199,Junior SAP konzultant  (m/ž) Bratislava,Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5237199?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-05,False,Bratislava,2040 EUR gross/month,,,ABAP,"SAP, SQL, MS Word, MS Excel, MS Outlook",Hybrid,Full-time,1-3 years
5235155,Interný IT administrátor/správca,Róbert Gašparík s.r.o.,https://www.profesia.sk/praca/robert-gasparik/O5235155?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Trnava,2000 - 2500 EUR/mesiac,Slovak: C1,,,,On-site,Full-time,3-5 years
5237185,Junior SAP konzultant  (m/ž) Košice,Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5237185?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-05,False,Košice,2040 EUR gross/month,,,ABAP,"SAP IS-U IDE / IDEX, SQL, MS Word, MS Excel, MS Outlook",Hybrid,Full-time,1-3 years
5237157,Linux Engineer (Kubernetes/Docker),Pro HR,https://www.profesia.sk/praca/pro-hr/O5237157?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2900 EUR gross/month,English: B2,,,"Linux, Docker, Kubernetes, LDAP, Kerberos, Puppet, CMDB, Ansible",On-site,Full-time,3-5 years
5237152,Trainee (Project Management),Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5237152?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,1400 EUR gross/month,English: B2,Student in the final year of studies or a recent graduate (up to one year after graduation) with a Bachelor’s or Master’s degree,,"MS Office, Excel, PowerPoint, Word",Hybrid,Full-time,0-1 years
5237147,Senior System Architect,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237147?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,42.5 - 47.5 EUR/hod.,English: B2,,,"Kubernetes, Docker, ESB, API gateway, IAM, messaging",Hybrid,Full-time,5+ years
5237040,Full-Stack Developer (NET/Angular) - Medior,IT-Impulse s. r. o.,https://www.profesia.sk/praca/it-impulse/O5237040?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,,1700 - 2000 EUR gross/month,English: B2,"University student, Bachelor, Master",".NET, C#, Angular, TypeScript, SQL Server, T-SQL","Web API, CSLA framework, Azure, AWS, DevOps pipelines",Home-Office,Full-time,3-5 years
5237141,Senior Analytik,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237141?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,35-40 EUR/hod.,English: B2,,,"Confluence, Jira, Enterprise Architect, Visio",Hybrid,Full-time,5+ years
5237139,Application Support Engineer (3rd line) pre zákazníkov využívajúcich naše špičkové priemyselné a vedecké kamery,XIMEA s.r.o.,https://www.profesia.sk/praca/ximea/O5237139?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Bratislava,1850 - 2200 EUR gross/month,"English: B2, Slovak: B2",absolvent,"Python, C, C++, Matlab",xiCop,Hybrid,Full-time,0-1 years
5237129,Správca počítačovej firemnej siete,"IMAO electric, s. r. o.",https://www.profesia.sk/praca/imao-electric/O5237129?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Považská Bystrica,1500 EUR gross/month,,absolvent,,,Hybrid,Full-time,0-1 years
5237127,IT Analyst - senior,Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5237127?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,English: B1,,,"XML, XSD, Web services, SQL",On-site with home office,Full-time,3-5 years
5237126,Roll-out Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237126?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,37.5 - 43.75 EUR/hod.,English: B2,,,,Hybrid,Full-time,5+ years
5237118,Service Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237118?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,37.5 EUR/hod.,English: B1,,,ITIL,Hybrid,Full-time,3-5 years
5237112,Hľadáme talentovaného AI & ML Inžiniera na vývoj inovatívnych produktov v oblasti umelej inteligencie!,"adz.sk, s. r. o.",https://www.profesia.sk/praca/adz-sk/O5237112?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,,2000 - 25000 EUR gross/month,,"High School with Diploma, Bachelor, Master, PhD",Python,"LLM models, AWS, GCP, Azure",Home-Office,"Full-time, Half-time, Short-term",3-5 years
5237102,Data Engineer,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5237102?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Košice,1500 EUR gross/month,English: B2,,"Python, R","Azure, AWS, Kafka, Spark, SQL, NoSQL, Tensorflow, Pytorch",Home-Office,Full-time,3-5 years
5237093,Test Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237093?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,31.25-37.5 EUR/hod.,English: B1,,,"JIRA, TestRail, Zephyr, HP ALM",Hybrid,Full-time,5+ years
5237092,Inžinier EOL testovania – End of Line Testing Engineer,Grafton Slovakia s.r.o.,https://www.profesia.sk/praca/grafton-slovakia/O5237092?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-17,False,Trnava,2300 - 2800 EUR/mesiac,English: B2,,,,On-site,Full-time,3-5 years
5237050,Azure Cloud Solutions Developer (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237050?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Bratislava,2300 EUR gross/month,,,Python,"Microsoft Azure, Temporal, Argo, ARM templates, Bicep, Azure CLI, Terraform",Hybrid,Full-time,3-5 years
5237075,Data Engineer (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237075?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Bratislava,2300 EUR/month,,"Data Engineer, Data Scientist, Data Architect","Python, SQL, JavaScript","Azure Data Lake, SQL Server, Databricks, Microsoft Fabric, Cosmos DB, MongoDB, Cassandra, Power BI",Hybrid,Full-time,3-5 years
5237048,Senior Embedded Programmer (C/C++),Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5237048?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Košice,2500 EUR gross/month,English: B2,,"C, C++, Python","RTOS, Tenzir",Hybrid,Full-time,5+ years
5237017,Cloud Architect for OTC,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5237017?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-25,True,Košice,2200 EUR gross/month,English: C1,"technical, engineering, scientific subject, comparable professional training",,"Kubernetes, Open Telekom Cloud CCE, Terraform, Helm, ArgoCD",On-site with home office,Full-time,5+ years
5237008,Aktuár/-ka (neživotné poistenie),Union,https://www.profesia.sk/praca/union/O5237008?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-02-26,False,Bratislava,2000 EUR gross/month,"Slovak: C2, English: B1",,"SQL, R, Python","Emblem, Radar",Hybrid,Full-time,
5237004,Join Our Team as a Junior Business Analyst,"ADASTRA, s.r.o.",https://www.profesia.sk/praca/adastra/O5237004?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,2000 EUR gross/month,English: B2,fresh graduate,,"SQL, ETL, Data modeling",On-site with home office,Full-time,1-3 years
5236953,Security Specialist (OffSec/DeffSec/Kybernetická bezpečnosť),Pro HR,https://www.profesia.sk/praca/pro-hr/O5236953?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,Bratislava,3500 EUR gross/month,English: B2,"stredoškolské s maturitou, vysokoškolské I. stupňa, vysokoškolské II. stupňa",,"SIEM, PKI, scanning vulnerabilities, log management, IPS/IDS, DLP, DNS, VPN, IAM",Hybrid,Full-time,1-3 years
5236931,Business Analyst,"UNIQA Group Service Center Slovakia, spol. s r.o.",https://www.profesia.sk/praca/uniqa-group-service-center-slovakia/O5236931?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-05,False,Slovak Republic,3000 EUR gross/month,English: B2,"University education (Bachelor's degree), University education (Master's degree)",,,Home-Office,Full-time,3-5 years
5236918,Interný IT audítor/-ka (junior),Union,https://www.profesia.sk/praca/union/O5236918?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-13,False,Bratislavský kraj,2400 EUR gross/month,English: C1,,"Python, SQL",Power BI,Hybrid,Full-time,0-1 years
5236891,Medior-Senior Java programátor,HexaTech s. r. o.,https://www.profesia.sk/praca/hexatech/O5236891?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,,2700 EUR gross/month,"English: B2, Slovak: C1","Bachelor, Master, PhD","Java, SQL, OOP","Jakarta EE, Maven/Gradle, Git, Docker, OpenAPI, Angular, CSS",Home-Office,Full-time,3-5 years
5236870,Program Lead,Grafton Slovakia s.r.o.,https://www.profesia.sk/praca/grafton-slovakia/O5236870?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,Košice,3800 EUR gross/month,English: C1,,,Employee Central,Hybrid,Full-time,5+ years
5236854,Incident Specialist,Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5236854?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-16,False,Košický kraj,2000 EUR gross/month,"English: B2, German: B2",,,ITIL,On-site,Full-time,1-3 years
5236818,Java Developer (Junior - Medior),RecruLab s.r.o.,https://www.profesia.sk/praca/recrulab/O5236818?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,,2000 - 2600 EUR/month,English: B2,"Junior, Medior","Java, SQL, React, TypeScript","Spring Boot, AWS, Cloudfront, Lambda, Amazon RDS, S3, CDK, JPA, Docker, Grafana, Loki, Jira, Confluence, GitHub Actions, AWS CloudFormation",Home-Office,Full-time,1-3 years
5236814,Senior IT Tester,"O2 Slovakia, s.r.o.",https://www.profesia.sk/praca/o2-slovakia/O5236814?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-13,False,Bratislava,3000 EUR gross/month,English: B2,"Manual/functional testing, Automated testing, Telco (OSS/BSS), CRM, Integration platforms (Tibco), C# / .NET, PL/SQL, XML, Java","C#, .NET, PL/SQL, XML, Java","JIRA, Testrail, Playwright, Load Runner, Git, Jenkins, Swagger, Selenium, Tibco",On-site,Full-time,3-5 years
5236813,Robotics Engineer – Digital Twin & Simulation,CertiCon a.s.,https://www.profesia.sk/praca/certicon/O5236813?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-08,False,,3000 EUR gross/month,,,"Python, C++","NVIDIA Omniverse, Isaac Sim, Isaac Lab, ROS2, OpenUSD",Home-Office,Full-time,3-5 years
5236806,Biznis analytik/analytička pre automatizáciu obchodných procesov,SPP,https://www.profesia.sk/praca/spp/O5236806?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-02-25,False,Bratislava,2300-2875 EUR gross/month,English: C1,,"SQL, VBA","Microsoft Excel, Microsoft Word, Microsoft Outlook, Microsoft Windows, Microsoft Access",Hybrid,Full-time,3-5 years
5236796,LabVIEW specialista / specialistka – modernizace systému,S&you by SYNERGIE,https://www.profesia.sk/praca/s-you-by-synergie/O5236796?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-17,False,Modřice,80000 Kč/měsíc,"Český jazyk: C1, Anglický jazyk: B2",Středoškolské s maturitou,"LabVIEW, MS SQL",,On-site,Full-time,1-3 years
5236780,DevOps špecialista na AWS,CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5236780?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,,3500 - 6000 EUR/mesiac,English: B2,,Bash,"AWS, GitLab CI, CloudWatch, WAF, Bash, Linux CLI, PostgreSQL, MySQL, Aurora, DNS, VPN, OVPN, ECS, Docker, Apache, Terraform, CloudFormation, Nginx, Python, Kubernetes, SQS, RMQ",Home-Office,Full-time,5+ years
5236771,Systémový administrátor,ESMO s. r. o.,https://www.profesia.sk/praca/esmo/O5236771?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-18,False,Bratislava,2000 EUR gross/month,"Slovak: C2, English: B2",,"Perl, Python","OS Linux, OS Windows, O365, TCP/IP, VMware, OracleKVM, Proxmox, OpenShift, Docker, Kubernetes, MySQL, PostgreSQL, MongoDB, Maria DB, CISCO",Hybrid,Full-time,5+ years
5236770,Junior administrátor kybernetickej bezpečnosti v KE,"Slovanet, a. s.",https://www.profesia.sk/praca/slovanet/O5236770?search_id=6fe36932-1265-471b-bc4e-3412dedcc09c,2026-02-19,2026-03-25,True,Košice,1800 - 2000 EUR gross/month,English: B1,,"shell, Perl, PHP, awk","Fortinet, Cisco, Palo Alto, MS Windows, Linux",Hybrid,Full-time,3-5 years
5236752,Senior Security Technik Specialist,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236752?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-16,False,Košice,2100 EUR gross/month,English: B2,,,"MS Windows Server 2019, ADDS, DNS, WSUS, DHCP, DFS, VMWare, Symantec AV, Trellix",On-site,Full-time,1-3 years
5236707,Technik ICT,Železnice Slovenskej republiky,https://www.profesia.sk/praca/zeleznice-slovenskej-republiky/O5236707?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-17,False,Bratislava,1309 EUR gross/month,English: A1,,,"MS Office (Word, Excel, Outlook)",On-site,Full-time,0-1 years
5236706,Application Developer - Java Spring Boot,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236706?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-25,True,Košice,2000 EUR gross/month,English: B2,,"Java Spring Boot, Javascript","MapStruct, Lombok, Liquibase, Open API generator, WireMock, GIT, Maven, Gradle, UML, SQL, NoSQL, AWS, GCP, Open Telekom Cloud, REST API, SCRUM, JIRA",Hybrid,Full-time,5+ years
5236667,Hlavní architekt mobilní aplikace MyŠkoda (m/ž),Škoda Auto a.s.,https://www.profesia.sk/praca/skoda-auto/O5236667?search_id=0d0b7137-921c-46ba-8966-208cf8bf1bd9,2026-02-19,2026-03-18,False,Mladá Boleslav,50000 Kč/měsíc,English: C1,,"Swift, Kotlin, Objective-C, Java, Node.js, Python",,Hybrid,Full-time,5+ years
5236626,Programátor PLC,"Refri Slovensko, s.r.o.",https://www.profesia.sk/praca/refri-slovensko/O5236626?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Trnava,2000 EUR gross/month,English: B1,,,"PLC, SCADA",On-site,Full-time,2 years
5236597,SAP IS-U Process Expert,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236597?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,,2800 EUR gross/month,"Slovak: C2, English: C1, German: B1",,,"SAP IS-U, SAP IDEX-AT",Hybrid,Full-time,5+ years
5236595,SAP HCM konzultant,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236595?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,,2800 - 7000 EUR/mesiac,"Slovak: C2, English: C1, German: B1",SAP konzultant,ABAP/4,"SAP HCM, SAP R/3",On-site with home office,Full-time,5+ years
5236579,Web Platform Developer (.NET + CMS),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5236579?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-01,False,Bratislava,1700 EUR gross/month,English: B2,,".NET, C#, ASP.NET MVC","Sitecore, REST, SOAP, Bootstrap, jQuery, React, Azure",Hybrid,Full-time,1-3 years
5236576,Software Developer in Test (SDET),"Fiserv Slovakia, s.r.o.",https://www.profesia.sk/praca/fiserv-slovakia/O5236576?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,Bratislava,3200 EUR gross/month,English: B2,"High School with Diploma, Bachelor, Master, PhD","Java, JavaScript, TypeScript, Python","AWS, Kubernetes, Docker, Gitlab, Playwright, Selenium, K6, JMeter, Unix/Linux, Dynatrace, Grafana",On-site,Full-time,5+ years
5236564,Senior Software Developer (Camunda),Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5236564?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-05,False,Košice,3100 EUR gross/month,,,,"Camunda, BPMN, DMN, REST, Git, Maven",Home-Office,Full-time,5+ years
5236561,OT Security Coordinator,BALANCED HR s.r.o.,https://www.profesia.sk/praca/balanced-hr/O5236561?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-16,False,Bratislava,2000 EUR gross/month,"English: B2, German: B2",absolvent,,"SCADA, PLC, HMI, Microsoft Windows, Linux",Hybrid,Full-time,
5235995,Pega System Architect (SA)SSA) (all humans),Erste Digital GmbH,https://www.profesia.sk/praca/erste-digital-gmbh/O5235995?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,Bratislava,2500 EUR gross/month,English: Fluent,,,Pega,On-site,Full-time,3-5 years
5236486,IT Lead Solution Architect for Graph Database Platforms,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5236486?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Žilina,3500 EUR gross/month,English: fluent,,,"Neo4j, Metaphactory, Cambridge Semantics, SnapLogic, Snowflake, SAP, Teamcenter, Polarion, Microsoft Entra ID",Hybrid,Full-time,5+ years
5236484,IT Lead Solution Architect for Graph Database Platforms,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5236484?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Bratislava,3500 EUR gross/month,English: C1,,,"Neo4j, Metaphactory, Cambridge Semantics, SnapLogic, Snowflake, Microsoft Entra ID, Teamcenter, Polarion, SAP",Hybrid,Full-time,5+ years
5236458,"Platform Framework Engineer (JS, Next.js, React)","Alma Career Slovakia s. r. o.   (pôvodne Profesia, spol. s r.o.)",https://www.profesia.sk/praca/alma-career-slovakia-povodne-profesia/O5236458?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-02-25,False,Bratislava,2500 EUR gross/month,English: communicative,"Backend developer, DevOps Engineer, Frontend developer, Javascript Programmer, Programmer","JavaScript, TypeScript, React, Next.js","AWS, Symfony",Hybrid,Full-time,3-5 years
5236428,IT Špecialista pre zabezpečovacie systémy,"PRE BONUS Consulting, s.r.o",https://www.profesia.sk/praca/pre-bonus-consulting/O5236428?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-25,True,Bratislava,2000 EUR gross/month,English: B2,,,,On-site,Full-time,1-3 years
5236412,IT Security Analyst,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5236412?search_id=7eb78248-d970-42b4-a6f9-f8adf94443e7,2026-02-19,2026-03-17,False,Bratislava,2000 EUR gross/month,,"stredoškolské s maturitou, vysokoškolské I. stupňa, vysokoškolské II. stupňa, vysokoškolské III. stupňa","Python, Bash","SIEM, EDR/XDR, MITRE ATT&CK, MITRE D3FEND, OWASP",Hybrid,Full-time,
5236408,"Fullstack Developer (Java, Angular)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5236408?search_id=7928c645-3c05-46a9-8ea3-43a1cf793bfa,2026-02-19,2026-03-17,False,Bratislava,2800 - 4000 EUR/month,,"High School with Diploma, Bachelor, Master, PhD","Java, Spring Boot, NodeJS, Angular","PostgreSQL, Microsoft Azure, Azure DevOps",On-site with home office,Full-time,5+ years
