job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Master,PhD
2859749,"Digital Solution Consultant – Hyperautomation, Low Code & Agentic solutions",Cognizant,https://www.profession.hu/allas/digital-solution-consultant-hyperautomation-low-code-agentic-solutions-cognizant-budapest-2859749/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Bachelor,,"MS Power Platform (MS Power Automate, MS Power Apps, MS Power Pages), MS Copilot Studio",Hybrid,Full-time,1-3 years,,
2859750,Üzleti tesztmenedzser,MVM Next Energiakereskedelmi Zrt.,https://www.profession.hu/allas/uzleti-tesztmenedzser-mvm-next-energiakereskedelmi-zrt-budapest-2859750?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: B1,Főiskola,,"MS OFFICE, AZURE DEVOPS",On-site,Full-time,5+ years,,
2859580,UX/UI Designer,Digitális Magyarország Ügynökség Zrt.,https://www.profession.hu/allas/ux-ui-designer-digitalis-magyarorszag-ugynokseg-zrt-budapest-2859580?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,,"Figma, Miro",Home-Office,Full-time,3-5 years,,
2859556,Devops mérnök,Profession Services,https://www.profession.hu/allas/devops-mernok-profession-services-budapest-2859556/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: A1,Felsőoktatási szakképzés,"BASH, SQL, MONGODB, POSTGRESQL, DEVOPS, LINUX, MYSQL, UNIX, OPERÁCIÓS RENDSZEREK, AIX, ORACLE, DB2","Linux/Unix, Oracle RDBMS, IBM DB2 UDB, NonStop SQL, Microsoft SQL, MySQL, PostgreSQL, EnterpriseDB, MongoDB, MariaDB",Hybrid,Full-time,3-5 years,,
2859426,Informatikai projektvezető,Új Világ Nonprofit Szolgáltató Kft.,https://www.profession.hu/allas/informatikai-projektvezeto-uj-vilag-nonprofit-szolgaltato-kft-2859426?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: Native,Master,,,Hybrid,Full-time,0-1 years,,
2857126,Fejlesztő,Magyar Bírósági Végrehajtói Kar,https://www.profession.hu/allas/fejleszto-magyar-birosagi-vegrehajtoi-kar-budapest-2857126?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: A1,High School with Diploma,"TypeScript, JavaScript, PHP, Symfony, Go","Linux, Bash, Angular, React, PostgreSQL, Redis, CI/CD",On-site,Full-time,3-5 years,,
2858963,IT Software Architect,Új Világ Nonprofit Szolgáltató Kft.,https://www.profession.hu/allas/it-software-architect-uj-vilag-nonprofit-szolgaltato-kft-2858963?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: Native,Felsőfokú vagy azzal egyenértékű informatikai végzettség,OOP,DevOps eszközök és módszertanok,Hybrid,Full-time,3-5 years,,
2859394,Product owner,FoxPost Kft.,https://www.profession.hu/allas/product-owner-foxpost-kft-budapest-2859394?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Master,,"JIRA, BI",Home-Office,Full-time,3-5 years,,
2859311,IT üzemeltetési munkatárs (Linux szoftverüzemeltető),Alfa Vienna Insurance Group Biztosító Zrt.,https://www.profession.hu/allas/it-uzemeltetesi-munkatars-linux-szoftveruzemelteto-alfa-vienna-insurance-group-biztosito-zrt-budapest-2859311?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: C2,High School with Diploma,Linux,"Oracle, SQL",Hybrid,Full-time,3-5 years,,
2854276,IT Release Manager (Circular economy),MOL IT & DIGITAL GBS KFT.,https://www.profession.hu/allas/it-release-manager-circular-economy-mol-it-digital-gbs-kft-budapest-2854276?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Bachelor,,"Azure DevOps, Confluence",Hybrid,Full-time,5+ years,,
2859252,Salesforce Administrator (CRM Support Specialist),Laurastar Hungary Kft.,https://www.profession.hu/allas/salesforce-administrator-crm-support-specialist-laurastar-hungary-kft-kapuvar-2859252/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Kapuvár,,English: Fluent,High School with Diploma,,"Salesforce, Case, ServiceNow, Service Cloud, Sales Cloud",On-site,Full-time,1-3 years,,
2858989,Cloud engineer,Prooktatás Bt.,https://www.profession.hu/allas/cloud-engineer-prooktatas-bt-budapest-2858989?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,,Főiskola,,Monitor (1 db),Full remote,Vállalkozói Részmunkaidő,3-5 years,,
2858981,Python fejlesztő,Prooktatás Bt.,https://www.profession.hu/allas/python-fejleszto-prooktatas-bt-budapest-2858981?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,8000 HUF gross/60 minutes,German: C2,,Python,"Django, PySide, Google Cloud",Home-Office,Part-time,3-5 years,,
2858953,BI Analyst,Prohuman Zrt.,https://www.profession.hu/allas/bi-analyst-prohuman-zrt-budapest-2858953?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: Native,Főiskola,,"BI, SQL, CLOUD, PYTHON, POWER BI, UAT, ADATTÁRHÁZ, TABLEAU, APACHE, POSTGRESQL",Hybrid,Full-time,5+ years,,
2858850,Logisztikai digitalizációs szakértő,MOHU BUDAPEST Zrt.,https://www.profession.hu/allas/logisztikai-digitalizacios-szakerto-mohu-budapest-zrt-budapest-2858850?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Master,,"MS OFFICE, ERP, LEAN AGILE, POWER BI",On-site,Full-time,3-5 years,,
2858842,DevOps engineer,Greenergy-Service Kft.,https://www.profession.hu/allas/devops-engineer-greenergy-service-kft-budapest-2858842?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,,Felsőoktatási szakképzés,"Python, Bash","DEVOPS, LINUX, AWS, AZURE, VPN, DOCKER, JENKINS, SQL, GIT, NOSQL, ISO, BITBUCKET",Hybrid,Full-time,3-5 years,,
2858838,Storage Mérnök (LJM),Tech People Hungary Kft.,https://www.profession.hu/allas/storage-mernok-ljm-tech-people-hungary-kft-budapest-2858838?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Felsőoktatási szakképzés,,ITIL,Hybrid,Full-time,3-5 years,,
2858704,L2 Operational Support in German,Cognizant,https://www.profession.hu/allas/l-operational-support-in-german-cognizant-budapest-2858704/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,High School with Diploma,,"JAMF Pro, IBM MaaS360, Ivanti",Hybrid (2 days in the office),Full-time,1-3 years,,
2858675,Senior CRM Tanácsadó (HubSpot fókusz),Nitro Communications Kft.,https://www.profession.hu/allas/senior-crm-tanacsado-hubspot-fokusz-nitro-communications-kft-budapest-2858675?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Főiskola,,"HubSpot (CRM, Sales, Marketing, Service, CMS, Operations/Data Hub)",Hybrid,Full-time,3-5 years,,
2858605,Kotlin Full stack fejlesztő,Microsec zrt.,https://www.profession.hu/allas/kotlin-full-stack-fejleszto-microsec-zrt-budapest-2858605?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Felsőfokú végzettség,"Kotlin, Vue.js","Ktor, Gradle, PostgreSQL, JetBrains Exposed, Git, Docker, OracleSQL, LDAP, Keycloak, Jira",Hybrid,Full-time,3-5 years,,
2858596,Java Full stack fejlesztő,Microsec zrt.,https://www.profession.hu/allas/java-full-stack-fejleszto-microsec-zrt-budapest-2858596?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Felsőfokú informatikai végzettség,"Java, Vue.js","Spring, Springboot, Maven, JPA, Java EE, OracleSQL/PostgreSQL, Jira, Git, Payara/Tomcat",Hybrid,Full-time,3-5 years,,
2858457,Adatbázis fejlesztő,Medicontur Zrt.,https://www.profession.hu/allas/adatbazis-fejleszto-medicontur-zrt-zsambek-2858457?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Zsámbék,,English: B2,Bachelor,"SQL, PL/SQL","VSCode IDE, SAP HANA Cloud Migration cockpit, SAP S4 HANA ABAP Cloud",On-site,Full-time,3-5 years,,
2859928,Senior virtualizációs üzemeltető,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/senior-virtualizacios-uzemelteto-beck-and-partners-kft-vac-2859928?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,Főiskola,"PowerCLI, PowerShell","VMWARE, POWERSHELL, ITIL",Hybrid,Full-time,5-10 years,,
2859618,Termelésirányítási és ERP Tanácsadó,DanubiSoft Kft.,https://www.profession.hu/allas/termelesiranyitasi-es-erp-tanacsado-danubisoft-kft-budapest-2859618?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,"English: B2, German: B2",High School with Diploma,,ERP AGILIS,Hybrid,Full-time,1-3 years,,
2859494,Diákmunka - Business Intelligence Trainee,MŰISZ Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-business-intelligence-trainee-muisz-iskolaszovetkezet-budapest-2859494?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest III. kerület,,"English: Intermediate, Hungarian: Native",Ongoing university studies,"Python, R","Power BI, Tableau, Qlik",Hybrid,Short-term,0-1 years,,
2858871,Diákmunka - Data Scientist – Total Vehicle Quality,MŰISZ Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-data-scientist-total-vehicle-quality-muisz-iskolaszovetkezet-debrecen-2858871?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Debrecen,,English: B2,University,"Python, SQL, React, C++","ANALYTICS, MACHINE LEARNING",,Short-term,0-1 years,,
2858805,Diákmunka - MES fejlesztő gyakornok,MŰISZ Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-mes-fejleszto-gyakornok-muisz-iskolaszovetkezet-budapest-2858805?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,2500 HUF/hora,"English: B1, Hungarian: Native",High School with Diploma,JavaScript,Laptop,On-site,Short-term,0-1 years,,
2858636,Android fejlesztő,4D Soft Kft.,https://www.profession.hu/allas/android-fejleszto-d-soft-kft-budapest-2858636?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: B2,High School with Diploma,"Java, Kotlin, Android","Git, Confluence, JIRA, REST, Azure DevOps, Scrum, Kanban, Jetpack",Hybrid,Full-time,3-5 years,,
2858510,Quality System Test Engineer,Harman Becker Kft.,https://www.profession.hu/allas/quality-system-test-engineer-harman-becker-kft-szekesfehervar-2858510?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Székesfehérvár,,English: B1-B2,Főiskola,"C#, VBA","SCAPE, Lab View",On-site with home office,Full-time,3-5 years,,
2858469,Aladdin Financial Engineering Intern - diákmunka,Mind-Diák Szövetkezet,https://www.profession.hu/allas/aladdin-financial-engineering-intern-diakmunka-mind-diak-szovetkezet-2858469?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: Upper Intermediate,High School with Diploma,"Python, C++","SPARK, WORD, OUTLOOK",Hybrid,Short-term,0-1 years,,
2860250,Software Architect (all genders welcome) for cloud based solutions in the field of Water Line Integrity Solutions,Rosenxt Group,https://www.profession.hu/allas/software-architect-all-genders-welcome-for-cloud-based-solutions-in-the-field-of-water-line-integrity-solutions-rosenxt-group-2860250?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,,,English: B2,High School with Diploma,"Python, PowerShell, Bash","Azure, DevOps, Ansible, Terraform, MLOps",Hybrid,Full-time,1-3 years,,
2860228,QA Architect (m/f/x),Allane SE,https://www.profession.hu/allas/qa-architect-m-f-x-allane-se-2860228?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Munich,,English: B2,High School with Diploma,,"TESTING, ISTQB, AGILE SOFTWARE TESTING, SCRUM, REGRESSION TESTING",Hybrid,Full-time,1-3 years,,
2860154,Senior Cyber Security Engineer (m/f/d),Clarios Germany GmbH & Co. KG,https://www.profession.hu/allas/senior-cyber-security-engineer-m-f-d-clarios-germany-gmbh-co-kg-2860154?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-22,False,Hibrid,,"English: Fluent, German: Nice to have",Master,,"DOORS, Jama, UL Stages",Hybrid,Full-time,3-5 years,,
2860132,Working Student AI Engineer (m/f/d),ProSiebenSat.1 Careers,https://www.profession.hu/allas/working-student-ai-engineer-m-f-d-prosiebensat-careers-2860132?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,German: B1,Bachelor,Python,"CRM, Git, SQL",Hybrid,Short-term,1-3 years,,
2860127,Software Architect Embedded Control Systems (f/m/x),ZEISS,https://www.profession.hu/allas/software-architect-embedded-control-systems-f-m-x-zeiss-2860127?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,"English: B2, German: B2",Master,,HARDWARE,On-site,Full-time,1-3 years,,
2860064,Intern Ai & Digital Twins (f/m/x),ZEISS,https://www.profession.hu/allas/intern-ai-digital-twins-f-m-x-zeiss-2860064?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,English: B2,Master,"Python, C, C++",Machine Learning,On-site,Full-time,1-3 years,,
2860057,Senior Specialist in Computational Pathology Delivery Operations (m/f/d),AstraZeneca,https://www.profession.hu/allas/senior-specialist-in-computational-pathology-delivery-operations-m-f-d-astrazeneca-2860057?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Munich,,German: B2,Master,Python,"CLOUD, JIRA, CONFLUENCE, AGILE",On-site,Full-time,3-5 years,,
2860051,Business Solution Architect for Flexibility in Energy Retail (f/m/d),E.ON Digital Technology GmbH,https://www.profession.hu/allas/business-solution-architect-for-flexibility-in-energy-retail-f-m-d-e-on-digital-technology-gmbh-2860051?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,English: Fluent,High School with Diploma,"TypeScript, React Native, Python","AWS, Azure, DevOps",Hybrid,Full-time,1-3 years,,
2860047,Senior Software Developer Embedded Control Systems (f/m/x) - part-time possible,ZEISS,https://www.profession.hu/allas/senior-software-developer-embedded-control-systems-f-m-x-part-time-possible-zeiss-2860047?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,"English: B2, German: B2",High School with Diploma,C/C++,"Embedded control systems, Real-time operating systems (Linux), VHDL",On-site,Full-time,1-3 years,,
2859985,Working Student (m/w/d) – Industrial Digital Solutions,Atotech Deutschland GmbH & Co. KG,https://www.profession.hu/allas/working-student-m-w-d-industrial-digital-solutions-atotech-deutschland-gmbh-co-kg-2859985?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Berlin,,English: B2,High School with Diploma,,,On-site,Short-term,1-3 years,,
2859982,Internship or Working Student in Realtime Physics Simulation for Soft Body Modeling (f/m/x),ZEISS,https://www.profession.hu/allas/internship-or-working-student-in-realtime-physics-simulation-for-soft-body-modeling-f-m-x-zeiss-2859982?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,English: B2,Master,"C++, Python",NETWORK,Hybrid,Short-term,1-3 years,,
2859981,Principal Software Engineer (m/f/x),Cognex Germany Inc.,https://www.profession.hu/allas/principal-software-engineer-m-f-x-cognex-germany-inc-2859981?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,English: B2,Master,"C, C++, Python","Linux, TEST AUTOMATION",On-site with home office,Full-time,3-5 years,,
2859971,Customer Success Manager,Elektronik Printing GmbH,https://www.profession.hu/allas/customer-success-manager-elektronik-printing-gmbh-2859971?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,"German: Native, English: Required",High School with Diploma,,"CRM, HubSpot",On-site with home office,Full-time,1-3 years,,
2859646,Lab IT Administrator,Solvias AG,https://www.profession.hu/allas/lab-it-administrator-solvias-ag-2859646?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Kaiseraugst,,,High School with Diploma,,Chromeleon,On-site,Full-time,1-3 years,,
2859640,Software Developer with focus on AI,Sulzer & Schmid Laboratories AG,https://www.profession.hu/allas/software-developer-with-focus-on-ai-sulzer-schmid-laboratories-ag-2859640?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Oetwil am See,,English: B2,Bachelor,"Python, PyTorch","Android, Kotlin, Testing, Machine Learning, Debugging, Agile",Hybrid,Full-time,1-3 years,,
2859636,Research Associate Intelligent Signal Processing for Railway IoT 80 - 100 %,ZHAW,https://www.profession.hu/allas/research-associate-intelligent-signal-processing-for-railway-iot-zhaw-2859636?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Switzerland,,English: B2,Master,Python,"TensorFlow, Keras, PyTorch",Full-time,Short-term,1-3 years,,
2859634,Internship Data Analytics,VP Bank AG,https://www.profession.hu/allas/internship-data-analytics-vp-bank-ag-2859634?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Triesen,,English: B2,Bachelor,"Python, NumPy, pandas, scikit-learn, TensorFlow","Excel, Tableau, Power BI, PostgreSQL",On-site,Short-term,0-1 years,,
2859631,Internship Data Base Engineering,VP Bank AG,https://www.profession.hu/allas/internship-data-base-engineering-vp-bank-ag-2859631?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Triesen,,English: B2,Bachelor,"SQL, PostgreSQL","Tableau, Excel, Power BI",On-site,Short-term,0-1 years,,
2859336,"Head of Software Development, Microsoft 365 Apps",BPA Solutions SA,https://www.profession.hu/allas/head-of-software-development-microsoft-apps-bpa-solutions-sa-2859336?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Yverdon-les-Bains,,English: C1,Bachelor,"C#, .NET Core, SPFx, React, SharePoint REST, CSOM, PnP","AZURE, DYNAMICS, BI, C, REACT, SECURITY, ISO, DEVOPS, POWER BI, REST, SCRUM, AGILE",Hybrid,Full-time,3-5 years,,
2859308,projektmenedzser,ILS Nemzetközi Fordító Szolgálat Kft.,https://www.profession.hu/allas/projektmenedzser-ils-nemzetkozi-fordito-szolgalat-kft-2859308?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-22,False,,,"English: C1, German: C1",High School with Diploma,,SDL Studio,Flexible,Full-time,0-1 years,,
2859300,SAFe Scrum Master,DruIT Szolgáltató Zrt.,https://www.profession.hu/allas/safe-scrum-master-druit-szolgaltato-zrt-2859300?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,,High School with Diploma,,"DEVOPS, SCRUM, AGILIS, LEAN AGILE",Hybrid,Full-time,5+ years,,
2859281,Staff Software Engineer,ARM Hungary Kft.,https://www.profession.hu/allas/staff-software-engineer-arm-hungary-kft-2859281?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,"C, C++","SECURITY, LINUX, ANDROID, VIRTUALIZATION, ASSEMBLY, DEBUGGING",Hybrid,Full-time,5+ years,,
2859279,Senior Business Analyst (Data Governance & Enablement),DruIT Szolgáltató Zrt.,https://www.profession.hu/allas/senior-business-analyst-data-governance-enablement-druit-szolgaltato-zrt-2859279?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-20,False,Budapest,,Hungarian: Native,High School with Diploma,,"BI TESTING, UAT, SQL, ANALYTICS, POWER BI",On-site,Full-time,0-1 years,,
2859263,Java Fullstack Software Engineer,SEON Technologies Kft.,https://www.profession.hu/allas/java-fullstack-software-engineer-seon-technologies-kft-budapest-2859263?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Budapest,,English: C1,High School with Diploma,"TypeScript, React, HTML, CSS, Java, Spring Boot, REST","Docker, Kubernetes, Terraform",Hybrid,Full-time,5+ years,,
2859243,(Senior) Cyber Detection Engineer (m/f/d) - SAP Global Security & Cloud Compliance,SAP SE,https://www.profession.hu/allas/senior-cyber-detection-engineer-m-f-d-sap-global-security-cloud-compliance-sap-se-2859243?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,English: B2,Bachelor,"Python, PowerShell","SECURITY, CLOUD, AWS, AZURE, TESTING, SAP, POWERSHELL, @SAP, SIEM",On-site,Full-time,1-3 years,,
2859242,Product Manager - AI Products,N26 GmbH,https://www.profession.hu/allas/product-manager-ai-products-n-gmbh-2859242?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-22,False,Germany,,English: B2,Bachelor,,"SECURITY, MACHINE LEARNING, AGILE, ACCESS",On-site,Full-time,1-3 years,,
2859241,(Senior) Solution Advisor (f/m/d) - Focus on Asset and Service Management (Operate & Service),SAP SE,https://www.profession.hu/allas/senior-solution-advisor-f-m-d-focus-on-asset-and-service-management-operate-service-sap-se-2859241?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,"German: Native/Bilingual, English: Full professional proficiency",Bachelor,,"SAP Enterprise Asset Management (EAM), SAP Asset Performance Management (APM), SAP Service and Asset Manager, SAP Dynamic Forms",Hybrid,Full-time,3-5 years,,
2859240,Solution Advisor Expert (f/m/d) - Focus on Asset and Service Management (Operate & Service),SAP SE,https://www.profession.hu/allas/solution-advisor-expert-f-m-d-focus-on-asset-and-service-management-operate-service-sap-se-2859240?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Germany,,"German: Native, English: Full Professional",High School with Diploma,,"SAP Enterprise Asset Management (EAM), SAP Asset Performance Management (APM), SAP Service and Asset Manager, SAP Dynamic Forms",Hybrid,Full-time,5+ years,,
2859239,PhD Position in the Field of Artificial Intelligence (m/f/d),Universitätsklinikum Bonn,https://www.profession.hu/allas/phd-position-in-the-field-of-artificial-intelligence-m-f-d-universit-tsklinikum-bonn-2859239?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Bonn,,"German: C1, English: B2",PhD,Python,"Machine Learning, Access, Network",On-site,Short-term,1-3 years,,
2859238,Development Expert (f/m/d),SAP SE,https://www.profession.hu/allas/development-expert-f-m-d-sap-se-2859238?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Garching,,English: B2,High School with Diploma,"Go, Rust, Python","CLOUD, SAP NETWORK, Linux, DOCKER, AWS, AZURE, SECURITY",Hybrid,Full-time,3-5 years,,
2859237,(Senior) Developer (f/m/d) for Sovereign Cloud Onsite / ApeiroRA / EU AI Projects,SAP SE,https://www.profession.hu/allas/senior-developer-f-m-d-for-sovereign-cloud-onsite-apeirora-eu-ai-projects-sap-se-2859237?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,,,English: B2,High School with Diploma,"Go, Python","Kubernetes, OpenStack, Ceph, Git, Helm, Prometheus, Flux, Istio",Hybrid,Full-time,3-5 years,,
2859235,"(Senior) Cloud-Native Developer (f/m/d) SAP BTP Fabric, Central Cloud Services Team",SAP SE,https://www.profession.hu/allas/senior-cloud-native-developer-f-m-d-sap-btp-fabric-central-cloud-services-team-sap-se-2859235?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,Israel,,English: B2,Bachelor,"C++, Node.JS, Java","Docker, AWS, Azure, Jenkins, Elastic Stack, Prometheus, Grafana, Dynatrace",Hybrid,Full-time,1-3 years,,
2859234,Senior DevOps Engineer (f/m/d),SAP SE,https://www.profession.hu/allas/senior-devops-engineer-f-m-d-sap-se-2859234?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,,,English: B2,Master,"Go, Python, Bash","Kubernetes, Terraform, Ansible, AWS, Azure, OpenStack, Prometheus, Grafana, Loki",Hybrid,Full-time,3-5 years,,
2859233,Principal Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/principal-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2859233?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,"Walldorf, Berlin, Eschborn, Gerlingen, Hamburg, Garchingen (near Munich), Dresden, Ratingen, Hannover",,"German: C1, English: B2",Master,,"SAP ANALYTICS CLOUD, @SAP. CHANGE MANAGEMENT",Hybrid,Full-time,3-5 years,,
2859232,Senior Consultant Business (f/m/d) Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-business-f-m-d-data-strategy-advisory-data-architect-f-m-d-sap-se-2859232?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,,,"German: C1, English: B2",High School with Diploma,,"SAP Analytics Cloud, @SAP. CHANGE MANAGEMENT",Hybrid,Full-time,5+ years,,
2859230,(Senior) Developer (f/m/d) - SAP on Microsoft SQL Server,SAP SE,https://www.profession.hu/allas/senior-developer-f-m-d-sap-on-microsoft-sql-server-sap-se-2859230?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,St. Leon-Rot,,"English: B2, German: C1",Bachelor,"ABAP, C, C++","SAP, SQL Server, Windows Server, Azure",Hybrid,Full-time,1-3 years,,
2859229,Cloud Solution Architect (f/m/d) for Agentic AI - Focus Finance,SAP SE,https://www.profession.hu/allas/cloud-solution-architect-f-m-d-for-agentic-ai-focus-finance-sap-se-2859229?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,,,"English: B2, German: C1",Bachelor,"ABAP, JAVA","CLOUD, SAP ABAP, SAP JAVA",Hybrid,Full-time,1-3 years,,
2859227,Senior Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2859227?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-20,2026-03-25,True,,,"English: B2, German: B2",High School with Diploma,,"SAP Analytics Cloud, @SAP. CHANGE MANAGEMENT",Hybrid,Full-time,1-3 years,,
