job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Bachelor of Science in Informatics or related field with IT focus, or equivalent experience in IT analysis and design with at least two years of practical experience in the IT sector or IT analysis and design fields. Maturita with 2-year experience in IT analysis is also acceptable but not preferred over a Bachelor's degree.",Bachelor,Master,PhD,"Bachelor of Science in Information Technology or similar field with focus on IT technologies, practical experience in managing and maintaining information, security and communication technologies in an industrial environment (software and hardware), good knowledge of MS Windows - installation, configuration, management, good knowledge of MS Office, knowledge in the area of LAN, WLAN, communicative knowledge of German or English language, knowledge of legislation in the field of GDPR is an advantage, independent, responsible, thorough and committed type of person.",Bachelor of Science in IT or related field (preferred but not required for internship/stage position) or equivalent combination of education and experience in IT field. Students graduating soon are encouraged to apply as well.,"University education (Bachelor's degree) or higher is preferred but not required for this role as per the job description mentioning 'suitable' candidates having secondary education only, so it's marked as null if no higher education is explicitly mentioned: null","Bachelor or Higher (preferred, but not required for junior position) in technical, automation or electrical engineering fields. Students are welcome to apply too.","Bachelor of Science in Electrical Engineering, IT, Technical / Economics/Marketing","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa) in Electrotechnické, IT, technical/Economics/marketing fields preferred but not required for consideration of the position as Business Analyst at SmartFish s.r.o., Košice, Slovakia with expected salary of 2500 EUR gross/month and possibility of occasional home office work. The position offers full-time employment or freelance basis with immediate start date and final salary depending on individual skills and seniority level. The role involves data analysis and transformation into clear recommendations for sales, marketing, and customer support, evaluation of existing business systems, identification of weaknesses and improvement proposals, exploration and proposal of new trade methods and channels including onboarding processes, documentation of business processes, system architecture and data standards, proposal and implementation of digital transformation solutions, preparation of analyses, benchmark studies and market research for development and strategy areas, participation in projects with social impact and facilitation of workshops or training. The ideal candidate should have advanced knowledge of CRM (Customer Relationship Management), intermediate to advanced knowledge of Commercial Analytics, intermediate knowledge of Digital Marketing and Business Process Optimization, and at least 3 years of experience in the field with strong analytical thinking skills and business analysis experience preferred. The company offers work with innovative technological tools that change businesses for better, collaboration on projects with positive impact on Slovakia, shared bonus system (pool), flexible working hours, music rehearsal room (in preparation) and expected end date of selection process on 13.2.2026. The position is open to applicants with intermediate advanced English language skills (B2 level). The company SmartFish s.r.o. focuses on supporting projects with positive social impact, especially in education, creative industries, culture, sports, digitalization and employment support. It provides consulting services, connects entrepreneurs with potential partners and offers financing for sustainable business initiatives. Among its services are Networking Hub for connecting with future partners, advisory services for optimization and growth of businesses and provision of micro-loans for start-ups and small businesses. The company also specializes in implementation, administration and optimization of CRM solutions with focus on Salesforce and Raynet platforms, offering comprehensive services from needs analysis to user training to help companies effectively manage customer relationships and automate business processes. The contact person is Valér Dunda, reachable at poslat@zivotopis.sk. Please apply by sending your CV or share the job offer on social media.",Bachelor of Science in Technical/Electrotechnics/Automatization/Informatics (I. or II. degree level required)),University student,University education (not specified),"Bachelor of Science in Technical Studies - Electrotechnics, Automation, Informatics or similar field of study (I. and II. degree) or equivalent professional experience and skills in the relevant field of study for the position offered.","Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's Degree, PhD, etc.",Bachelor's degree,"Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's degree, PhD degree program etc.","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa)"
5233669,Software Engineer  node.js,Pro HR,https://www.profesia.sk/praca/pro-hr/O5233669?search_id=95c236f9-4043-4682-ab8d-79b74e7dd278,2026-02-13,2026-03-11,False,Bratislava,,English: B2,High School with Diploma,"Node.js, Next.js, TypeScript, React, Angular, Vue","Git, Redis, Docker, Composer, MariaDB, MySQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233668,Python Engineer,Pro HR,https://www.profesia.sk/praca/pro-hr/O5233668?search_id=95c236f9-4043-4682-ab8d-79b74e7dd278,2026-02-13,2026-03-11,False,Bratislava,From 3600 EUR/month,English: B2,"Master's degree, Postgraduate (Doctorate)",Python,"FastAPI, Flask, NumPy, Azure cloud services",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5233657,Junior/Medior Fullstack Developer (Kotlin + Angular),ARTIN Slovakia s. r. o.,https://www.profesia.sk/praca/artin-slovakia/O5233657?search_id=95c236f9-4043-4682-ab8d-79b74e7dd278,2026-02-13,2026-03-11,False,Bratislava,1600 EUR gross/month,English: B2,High School with Diploma,"Kotlin, Java, Angular","Spring, REST API, Hibernate, QueryDsl, Liquibase, MS SQL",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5233589,TB Developer,AUMOVIO SE,https://www.profesia.sk/praca/aumovio-se/O5233589?search_id=95c236f9-4043-4682-ab8d-79b74e7dd278,2026-02-13,2026-03-25,True,Zvolen,1855 EUR gross/month,"English: B2, Slovak: C1",Master,"LabVIEW, PLC, C++, Python","LabVIEW, SolidWorks Electrical",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233639,Consulting Manager (Banking),Synpulse Slovakia s.r.o.,https://www.profesia.sk/praca/synpulse-slovakia/O5233639?search_id=95c236f9-4043-4682-ab8d-79b74e7dd278,2026-02-13,2026-02-26,False,Bratislava,3558 EUR gross/month,English: C1,Master's degree,,Microsoft Office,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233638,Java developer,Prvá stavebná sporiteľňa a.s.,https://www.profesia.sk/praca/prva-stavebna-sporitelna/O5233638?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,2200 EUR gross/month,English: B1,Bachelor,Java,"Microservice architecture, Kubernetes, Spring boot, Angular, Redux, Kafka, Mongo DB, ELK, GitLab",Hybrid,Full-time,2 years,,,,,,,,,,,,,,,,,,
5223147,Code Commander (Software Team Lead),HexaTech s. r. o.,https://www.profesia.sk/praca/hexatech/O5223147?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,3000 EUR gross/month,"Slovak: B2, English: B2","Bachelor, Master, PhD","Java, .NET, Python (Django)","Git, Docker, Spring Boot, SQL",Hybrid,Full-time,2 Number of years of experience,,,,,,,,,,,,,,,,,,
5233604,Senior Microsoft Infrastructure Engineer (L3),CANCOM Slovakia s.r.o.,https://www.profesia.sk/praca/cancom-slovakia/O5233604?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Košice,2500 EUR gross/month,English: B2,"University education (Bachelor's degree), University education (Master's degree)",,"Microsoft Active Directory, Azure Active Directory, DNS, DHCP, Windows File Services",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5233569,"Správca IS (PSS SVIDNÍK, a.s.)",Lepšia Práca,https://www.profesia.sk/praca/lepsia-praca/O5233569?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Svidník,1040 - 1300 EUR gross/month,Slovak: Native,High School with Diploma,,,On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5233565,Hľadáme IT analytika pre naše unikátne softvérové projekty!,PosAm spol. s r.o.,https://www.profesia.sk/praca/posam/O5233565?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,2500 EUR gross/month,English: B1,Master,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233551,Application Manager with Product Ownership,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5233551?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-25,True,,1320 EUR gross/month,English,,"Java, Python, Go","GitLab CI/CD, Docker, Kubernetes",Remote work (within Slovakia),Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233539,Hľadáme Solution Designera / IT Analytika pre platformu ParkDots!,PosAm spol. s r.o.,https://www.profesia.sk/praca/posam/O5233539?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,2500 EUR gross/month,English: B1,Master,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233538,IT Analytik/čka pre team Master Client,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5233538?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-05,False,Bratislava,3000 EUR gross/month,English: B2,,"SOAP, REST, XML, JSON","JIRA, Confluence, Camunda framework",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233525,Referent nákupu a IT,ManpowerGroup Slovensko s.r.o.,https://www.profesia.sk/praca/manpowergroup-slovensko/O5233525?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-10,False,Prešovský kraj,1250 EUR gross/month,English: B2,High School with Diploma,,,,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5233224,Senior DevOps Engineer (AWS),"Famalo, s. r. o.",https://www.profesia.sk/praca/famalo/O5233224?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,,3 500 - 6 000 EUR/month,English: B2,Master,,,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5233500,Solution Architects MES,Bekaert,https://www.profesia.sk/praca/bekaert/O5233500?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Hlohovec,2850 EUR gross/month,English: C1,Master,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5233476,Systémový administrátor - špecialista na Docker,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5233476?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-03-11,False,Bratislava,2200 EUR gross/month,Slovak: Native,Master,"Linux, Shell, Python, Bash","Docker, Kubernetes, OpenShift, AWS, Azure, Google Cloud, Ansible, Terraform, Jenkins, GitLab CI/CD, ArgoCD",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5233475,Aplikačný inžinier junior ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5233475?search_id=2d5b14a1-c71d-4118-bde4-985296bcee11,2026-02-13,2026-02-16,False,Bratislava,2000 EUR gross/month,English: C1,,,"Windows, Powershell, batch, jscript/vbscript, Microsoft Installer (MSI), System center operations manager (SCCM)",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
4685329,Pracovná ponuka pre IT Administratora - End-User Support - pridajte sa k nášmu tímu IT expertov a pomôžte nám s podporou zákazníkov,"Allit, s.r.o.",https://www.profesia.sk/praca/allit/O4685329?search_id=a5927e8e-b815-447a-b533-a9af652aad15,2026-02-13,2026-03-13,False,Bratislava,1300 - 1700 EUR gross/month,English: B1,High School with Diploma,,"Microsoft Windows, Microsoft Word, Microsoft Excel, Microsoft Outlook, Microsoft Office 365, Windows Server, Windows CMD/BAT and Powershell",Hybrid,Full-time,1+ years,,,,,,,,,,,,,,,,,,
5234928,Test Lead (Manager),"DGT factory, a. s.",https://www.profesia.sk/praca/dgt-factory/O5234928?search_id=014884bd-de71-4cb7-b8e3-c4086b7cadcb,2026-02-14,2026-03-25,True,Bratislava,3000 EUR gross/month,English: C1,Master,,"Jira Atlassian, Postman, SoapUI, Selenium, Cypress, Apache JMeter, SQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5234882,Dátový analytik (m/ž),"Západoslovenská energetika, a.s.",https://www.profesia.sk/praca/zapadoslovenska-energetika/O5234882?search_id=014884bd-de71-4cb7-b8e3-c4086b7cadcb,2026-02-14,2026-02-28,False,Bratislava,2300 EUR gross/month,English: B1,Master,"SQL, Python, R","Power BI, MS Office",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5234801,Backend programátor,"GeoServices, s. r. o.",https://www.profesia.sk/praca/geoservices/O5234801?search_id=014884bd-de71-4cb7-b8e3-c4086b7cadcb,2026-02-14,2026-03-13,False,Žilina,2000 EUR gross/month,English: B1,Master,C#,"Microsoft .NET Framework, SQL databases",,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
4329459,DevOps Engineer for Automotive | 100% Remote,Augmentd s.r.o.,https://www.profesia.sk/praca/augmentd/O4329459?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Stuttgart,20 - 40 EUR/hour,"German: B1, English: B2",University education (Bachelor's degree),,"SaltStack, GHE, Jira, Jenkins, Prometheus, InfluxDB, Grafana, ServiceNow, Terraform",Home-Office,Short-term,3-5 years,,,,,,,,,,,,,,,,,,
5235018,Software Engineer II (Java),S&you by SYNERGIE,https://www.profesia.sk/praca/s-you-by-synergie/O5235018?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Prague,110000 CZK gross/month,English: C1,,"Java, SQL Server","Maven, Gradle",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5235004,PLC Programátor – Siemens TIA Portal,MSAUTOMATION s.r.o.,https://www.profesia.sk/praca/msautomation/O5235004?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Zvolen,2200 - 3500 EUR gross/month,English: B1,High School with Diploma,"Siemens TIA Portal, Simatic WinCC","EPLAN, Profinet, Modbus",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5234997,Talent Search Specialist/ Expert,"Empera Consulting, s. r. o.",https://www.profesia.sk/praca/empera-consulting/O5234997?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-14,False,Bratislava,1500 - 3000 EUR gross/month,English: B2,High School with Diploma,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5234944,Junior IT Konzultant,Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5234944?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-09,False,Bratislavský kraj,2000 EUR gross/month,English: B2,Master,,,,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5234939,Junior/Medior Customer Care Specialist with Danish OR Swedish language,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5234939?search_id=2a4bbb60-af56-480d-bb99-8f961df3e55d,2026-02-16,2026-03-25,True,Bratislava,From 1 300 EUR/month,"Danish OR Swedish: C1-C2, English: B2",,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237448,Junior Data Scientist,"Zurich Insurance Company Ltd, organizačná zložka",https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5237448?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Bratislava,1880 EUR gross/month,English: B2,University education (Bachelor's degree),Python,"Azure, Databricks",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237443,ABAP Developer,"SNP Slovakia, s. r. o.",https://www.profesia.sk/praca/snp-slovakia/O5237443?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-25,True,Žilina,2500 EUR gross/month,English: Intermediate,,ABAP,,Hybrid,Full-time,,,,,,,,,,,,,,,,,,,
5237433,Špecialista dohľadového centra,Národná agentúra pre sieťové a elektronické služby (agentúra NASES),https://www.profesia.sk/praca/narodna-agentura-pre-sietove-a-elektronicke-sluzby-agentura-nases/O5237433?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Bratislava,1650 EUR gross/month,English: A2,High School with Diploma,,,On-site with home office (12-hour shifts),Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237418,Full-Stack Developer - Eset Protect,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237418?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,From 2400 EUR/month,English,,C# with .NET Core,"Git, Azure, Kubernetes, Kafka, Terraform, Helm, MS SQL, PostgreSQL (Citus), Azure Cosmos NoSQL",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237417,Data Analyst,"BUSINESS KOŠICE, n.o.",https://www.profesia.sk/praca/business-kosice-n-o/O5237417?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-02-26,False,Košice,1800 EUR gross/month,English: C1,"Bachelor, Master",,"Excel, Power BI, Tableau",Hybrid,Full-time,2 years,,,,,,,,,,,,,,,,,,
5237415,Java Developer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237415?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,From 3000 EUR/month,English,,Java,"AWS, Docker, Kubernetes, GitLab CI, Python or shell",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237413,Big Data Engineer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237413?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,From 3 200 EUR/month,English: B2,,"Java, Python","Apache Kafka, Apache Flink, Hadoop, Apache Spark, HDFS, OpenSearch, Elasticsearch, Terraform, NoSQL databases, Kafka",On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5237411,DevOps Engineer on OpenXDR platform,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237411?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,English: B2,,Python,"Terraform, AWS, Kubernetes, Docker, GitLab, OpenSearch/Elasticsearch, Kafka",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237409,Experienced Machine Learning Researcher,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237409?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,English: B2,Master's or higher degree in a machine learning-related field,Python,"Scikit, PyTorch, TensorFlow, Hadoop, Scylla, Spark, Flink, Hive, Impala, Kafka, (My)SQL, JIRA, Confluence, Git, MLflow, Airflow, Jenkins, Docker, K8s",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237397,Správca informačného systému oddelenia Montáž (ž/m),Kia Slovakia s. r. o.,https://www.profesia.sk/praca/kia-slovakia/O5237397?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-05,False,Teplička nad Váhom,1893 EUR gross/month,"English: B2, Slovak: C2",High School with Diploma,,"Microsoft Excel, SQL",On-site,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237369,Špecialista pre RPA a AI Automatizáciu s nadnárodným pôsobením,BizLink Industry Slovakia spol. s r. o.,https://www.profesia.sk/praca/bizlink-industry-slovakia/O5237369?search_id=39bde98b-8474-428c-95ca-2f64ef313c32,2026-02-19,2026-03-18,False,Ilava,2500 EUR gross/month,English: C1,High School with Diploma,Python,"UiPath, Blue Prism, Automation Anywhere, TensorFlow, PyTorch, scikit-learn, Azure AI, AWS AI/ML, Google Cloud AI, Celonis, UiPath Process Mining",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237365,AI Engineer (80%100%,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5237365?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-03,False,Bratislava,2400 - 4100 EUR gross/month,English: B2,"Master's degree, PhD",Python,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237358,Product Analyst,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5237358?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,From 2400 EUR/month,English: Fluent,Higher technical education,,,On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237352,Data Analytics Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5237352?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-25,True,Bratislava,1600 - 2600 EUR gross/month,English: B2,Master's degree,"Python, TypeScript","Palantir Foundry, (Py)Spark, SQL",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5237342,Senior Java Engineer,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5237342?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,3800 - 5500 EUR gross/month,English: unknown,Master,Java,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237164,AI Security Operations Specialist (m/f),PwC,https://www.profesia.sk/praca/pwc/O5237164?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2800 EUR gross/month,English: B2,,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5236623,SAP špecialista,Persona Grata HR s.r.o.,https://www.profesia.sk/praca/persona-grata-hr/O5236623?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-09,False,,2800 EUR gross/month,"Slovak: C2, English: C1, German: B1",Master,ABAP,"SAP Basis, HANA",Home-Office with occasional on-site (up to once a month),Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237220,Technical Management Consultant,Synpulse Slovakia s.r.o.,https://www.profesia.sk/praca/synpulse-slovakia/O5237220?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,2077 EUR gross/month,English: B2,Master's degree,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5237200,Nemčina a angličtina ako tvoja výhoda: IT/Customer Support – Nitra / Prešov (hybrid),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5237200?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-17,False,Nitra,1400 - 1600 EUR gross/month,"English: B2, German: B2",High School with Diploma,,"Microsoft Windows, MS Office (Outlook, Word, Excel)",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237199,Junior SAP konzultant  (m/ž) Bratislava,Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5237199?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-05,False,Bratislava,2040 EUR gross/month,English: B2,Master,ABAP,"MS Word, MS Excel, MS Outlook",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5235155,Interný IT administrátor/správca,Róbert Gašparík s.r.o.,https://www.profesia.sk/praca/robert-gasparik/O5235155?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Trnava,2000 EUR gross/month,Slovak: C1,,,,,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237185,Junior SAP konzultant  (m/ž) Košice,Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5237185?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-05,False,Košice,2040 EUR gross/month,English: B2,Master,ABAP,"MS Word, MS Excel, MS Outlook, SQL",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5237157,Linux Engineer (Kubernetes/Docker),Pro HR,https://www.profesia.sk/praca/pro-hr/O5237157?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,Bratislava,2900 EUR gross/month,English: B2,High School with Diploma,,"Docker, Kubernetes, Git, Ansible/Puppet, LDAP, Kerberos",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237152,Trainee (Project Management),Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5237152?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,1400 EUR gross/month,English: B2,University education,,"MS Office tools (Excel, PowerPoint, Word)",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237147,Senior System Architect,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237147?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-04,False,Bratislava,,English: B2,"High School with Diploma, Master",,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237040,Full-Stack Developer (NET/Angular) - Medior,IT-Impulse s. r. o.,https://www.profesia.sk/praca/it-impulse/O5237040?search_id=ecf65333-bb5b-43e5-a188-46174ce3d21e,2026-02-19,2026-03-18,False,,1700 - 2000 EUR gross/month,English: B2,"Bachelor, Master","C#, TypeScript","SQL Server, .NET (C#), Web API, Angular",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237141,Senior Analytik,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237141?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,,English: B2,"High School with Diploma, Master",,"Confluence, Jira, Enterprise Architect, Visio",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237139,Application Support Engineer (3rd line) pre zákazníkov využívajúcich naše špičkové priemyselné a vedecké kamery,XIMEA s.r.o.,https://www.profesia.sk/praca/ximea/O5237139?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Bratislava,1850 - 2200 EUR gross/month,"English: B2, Slovak: B2",Master,"Python, C, C++, Matlab",,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5237129,Správca počítačovej firemnej siete,"IMAO electric, s. r. o.",https://www.profesia.sk/praca/imao-electric/O5237129?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Považská Bystrica,1500 EUR gross/month,,High School with Diploma,,,Home-Office,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5237127,IT Analyst - senior,Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5237127?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,Bratislava,3000 EUR gross/month,English: B1,University education,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237126,Roll-out Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237126?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,,English: B2,"High School with Diploma, Bachelor, Master",,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5237118,Service Manager,Stengl a.s.,https://www.profesia.sk/praca/stengl/O5237118?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-04,False,Bratislava,,English: B1,High School with Diploma,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5237112,Hľadáme talentovaného AI & ML Inžiniera na vývoj inovatívnych produktov v oblasti umelej inteligencie!,"adz.sk, s. r. o.",https://www.profesia.sk/praca/adz-sk/O5237112?search_id=8507b09b-6671-4e5a-9c40-beb565c6559d,2026-02-19,2026-03-18,False,,2000 EUR gross/month,English: B2,Master,Python,"AWS, GCP, Azure",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
