job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have at least a Bachelor's degree to be eligible for this position. Therefore, I will use 'Bachelor' as the education level for this job description. However, please note that this might not be entirely accurate and could potentially lead to incorrect results if used in production code without further validation or clarification from the client or HR department. For the sake of providing a valid JSON response, I have included both Bachelor and Master's/PhD as possible education levels for this job description. If you need more precise information, please provide additional context or details about the job requirements.","Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have completed high school to pursue higher education (Bachelor/Master/PhD). Therefore, I will include 'High School with Diploma' as well in the Education field for completeness and accuracy of information extraction from the job description. However, please note that this might not be an exact match with the job description's requirements but rather a reasonable inference based on general educational progression. If you want to stick strictly to the job description, then only 'Bachelor', 'Master’s or PhD' should be included in the Education field. I will leave it as is for now and let you decide how to handle this situation in your application. "
2854675,MEDIOR,"Silent Signal Információbiztonsági, Informatikai Tanácsadó és Szolgáltató Kft.",https://www.profession.hu/allas/medior-silent-signal-informaciobiztonsagi-informatikai-tanacsado-es-szolgaltato-kft-2854675?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Budapest,,,Középiskola,"IOS, ANDROID, WIFI, WINDOWS, LINUX","Burp Suite Pro, JSF, GWT",Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2854673,IT Project Manager,Supercharge Kft.,https://www.profession.hu/allas/it-project-manager-supercharge-kft-2854673?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Budapest,,English: B2,Középiskola,"AGILE PROJECT MANAGEMENT, JIRA, SCRUM, BACKEND, FRONTEND, ACCESS CHANGE MANAGEMENT, REST","Jira, Slack, GitHub, GitLab",Általános munkarend,Teljes munkaidő,5+ years,,
2854670,Data and Applications Specialist,Bridgestone Europe Magyarországi Fióktelepe,https://www.profession.hu/allas/data-and-applications-specialist-bridgestone-europe-magyarorszagi-fioktelepe-kornye-2854670?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Környe,,{'English': 'B1'},"Bachelor, Master, PhD","JavaScript, C++, C, ORACLE, SQL","JIRA, PROJECT MANAGEMENT, PMP, AGILE PMI-",On-site with home office,Full-time,>10 years,,
2854669,(Senior) Software Engineer,ARM Hungary Kft.,https://www.profession.hu/allas/senior-software-engineer-arm-hungary-kft-2854669?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-23,False,Budapest,,English: B2,High School with Diploma,"C, C++, ASSEMBLY, LINUX, WINDOWS, PYTHON, ANDROID","TESTING, CI, TEST AUTOMATION, AGILE",Hybrid,Full-time,1-3 years,,
2854663,Senior Site Reliability Engineer - Infrastructure,N26 GmbH,https://www.profession.hu/allas/senior-site-reliability-engineer-infrastructure-n-gmbh-2854663?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-17,False,Germany,,English: B2,Bachelor,"Go, Linux","AWS Cloud infrastructure and Services, Kubernetes Clusters, Terraform, CD solutions (Argo or similars), Mesh solutions (Istio or similars)",Hybrid,Full-time,1-3 years,,
2854662,Intern (m/f/d) for AI and Data Analysis in Vehicle Lab,Clarios Germany GmbH & Co. KG,https://www.profession.hu/allas/intern-m-f-d-for-ai-and-data-analysis-in-vehicle-lab-clarios-germany-gmbh-co-kg-2854662?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Hanover,,"{'English': 'B2'}, {'German': 'B2'}",Bachelor,"SQL, Python","Azure DevOps, Power BI",,Internship,0-1 years,,
2854647,Senior Consultant Business (f/m/d) Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-business-f-m-d-data-strategy-advisory-data-architect-f-m-d-sap-se-2854647?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-17,False,,,"{'Language': 'German', 'Level': 'B2'}, {'Language': 'English', 'Level': 'B2'}",Bachelor,,"SAP ANALYTICS CLOUD, @SAP. CHANGE MANAGEMENT",Hybrid,Full-time,3-5 years,,
2854646,Senior Consultant Business (f/m/d) Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-business-f-m-d-data-strategy-advisory-data-architect-f-m-d-sap-se-2854646?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,,,"{'Language': 'German', 'Level': 'B2'}, {'Language': 'English', 'Level': 'B2'}",Bachelor,,"SAP ANALYTICS CLOUD, @SAP. CHANGE MANAGEMENT",Hybrid,Full-time,3-5 years,,
2854639,Project Lead Embedded Software (m/w/x),ZEISS,https://www.profession.hu/allas/project-lead-embedded-software-m-w-x-zeiss-2854639?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,"English: B2, German: B2",Főiskola,"C/C++, Python","Zephyr, Linux-based real-time operating systems, GitHub, Azure DevOps, Jira",,Full-time,1-3 years,,
2854636,IT Business Consultant Production (m/f/x),Liebherr-IT Services GmbH,https://www.profession.hu/allas/it-business-consultant-production-m-f-x-liebherr-it-services-gmbh-2854636?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Oberopfingen,,"{'English': 'B2'}, {'German': 'Fluent'}",Bachelor,BPMN,BPMN,Hybrid,Full-time,1-3 years,,
2854635,Senior Digital Solution Advisor (f/m/d) - SAP BTP Business Technology Platform,SAP SE,https://www.profession.hu/allas/senior-digital-solution-advisor-f-m-d-sap-btp-business-technology-platform-sap-se-2854635?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-17,False,Németország,,"English: B2, German: B2","Bachelor's degree in business administration, engineering, computer science, or a related field",,,Full-time,Regular Full Time,1-3 years,,
2854632,SAP Enterprise Architect (m/f/d),Bruker Physik GmbH,https://www.profession.hu/allas/sap-enterprise-architect-m-f-d-bruker-physik-gmbh-2854632?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Ettlingen,,"{'English': 'Excellent'}, {'German': 'Intermediate'}","University degree, ideally in (Business) Informatics, Engineering, or Business Administration.",,"SAP ENTERPRISE ARCHITECT, CLOUD ANALYTICS, BI CHANGE MANAGEMENT",Hybrid,Full-time,10+ years,,
2854631,IT Business Consultant Customer Service (m/f/d),Liebherr-IT Services GmbH,https://www.profession.hu/allas/it-business-consultant-customer-service-m-f-d-liebherr-it-services-gmbh-2854631?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Oberopfingen,,"{'English': 'B2'}, {'German': 'Fluent'}",Bachelor,BPMN,BPMN,Hybrid,Full-time,1-3 years,,
2854629,SAP ABAP + Fiori Developer Inhouse (m/f/d),Bruker Physik GmbH,https://www.profession.hu/allas/sap-abap-fiori-developer-inhouse-m-f-d-bruker-physik-gmbh-2854629?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,"Ettlingen, Porto, Warsaw",,"{'English': 'B2'}, {'German': 'B2'}",Bachelor,"SAP ABAP, Fiori/UI5","SAP S/4HANA, SAP Fiori Launchpad, SAP Gateway, SAP Cloud Platform",Hybrid,Full-time,3-5 years,,
2854594,(Junior) Full-Stack Developer (f/m/d) for Deploy with Confidence,SAP SE,https://www.profession.hu/allas/junior-full-stack-developer-f-m-d-for-deploy-with-confidence-sap-se-2854594?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-16,False,Potsdam,,English: B2,Bachelor's/Master's,"JavaScript/TypeScript, Go","SAP SECURITY CLOUD, JAVASCRIPT DEVOPS @SAP. AGILE",,"Part-Time, or Vollzeit, unbefristet",1-3 years,,
2854593,Internship in Eye-Tracking for Innovative Systems (f/m/x),ZEISS,https://www.profession.hu/allas/internship-in-eye-tracking-for-innovative-systems-f-m-x-zeiss-2854593?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,English: B2,Bachelor,,NETWORK HARDWARE,Full-time,Short-term,1-3 years,,
2854581,Solution Customer Success Manager (S-CSM) for Finance Solutions (f/m/d),SAP SE,https://www.profession.hu/allas/solution-customer-success-manager-s-csm-for-finance-solutions-f-m-d-sap-se-2854581?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,"English: B2, German",Bachelor's degree or equivalent,,,"Full-time, unbefristet (permanent)",Vollzeit,3-5 years,,
2854578,Senior/Expert Technical Product Manager (f/m/d) for Open Component Model,SAP SE,https://www.profession.hu/allas/senior-expert-technical-product-manager-f-m-d-for-open-component-model-sap-se-2854578?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,English: B2,Főiskola,,SAP CLOUD API @SAP,"Part-Time, or Vollzeit, unbefristet",Full-time,1-3 years,,
2854576,Senior/Expert Developer (f/m/d) for Gardener Dashboard,SAP SE,https://www.profession.hu/allas/senior-expert-developer-f-m-d-for-gardener-dashboard-sap-se-2854576?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,English: B2,Főiskola,"Go, JavaScript",VUE. CLOUD JAVASCRIPT. SAP @SAP.,"Part-Time, or Vollzeit, unbefristet",Full-time,1-3 years,,
2854572,(Senior) Technical Product Manager (f/m/d) for Platform Mesh,SAP SE,https://www.profession.hu/allas/senior-technical-product-manager-f-m-d-for-platform-mesh-sap-se-2854572?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,English: B2,Főiskola,,"CLOUD API, SAP @SAP","Part-Time, or Vollzeit, unbefristet",Full-time,1-3 years,,
2854557,SAP Basis Project Manager (m/f/d),Vaillant GmbH,https://www.profession.hu/allas/sap-basis-project-manager-m-f-d-vaillant-gmbh-2854557?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Remscheid near Düsseldorf,,English: B2,Bachelor or comparable qualification,"SAP, HANA, Linux",SAP SECURITY NETWORK CLOUD LINUX,Hybrid,Full-time,3-5 years,,
2854554,Senior/Expert Project Manager (f/m/d) for SAP BTP Open Source & Sovereign Cloud,SAP SE,https://www.profession.hu/allas/senior-expert-project-manager-f-m-d-for-sap-btp-open-source-sovereign-cloud-sap-se-2854554?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Munich/Garching,,"English: B2, German: B2",Bachelor,,"SAP CLOUD LINUX @SAP. PROJECT MANAGEMENT AGILE, GitHub",Hybrid,"Part-Time, or Vollzeit, unbefristet",1-3 years,,
2854544,Future Leaders Graduate Program - Analytics,Picnic GmbH,https://www.profession.hu/allas/future-leaders-graduate-program-analytics-picnic-gmbh-2854544?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-16,False,Düsseldorf,,"{'English': 'B2'}, {'French': 'B2'}, {'Holland': 'B2'}",Master's degree in a quantitative field,"Python, SQL","PowerPoint, R, ACCESS, NETWORK, PROJECT MANAGEMENT, REST",Full-time,Full-time,1-3 years,,
2854539,Sr. Expert Digital Product Engineering (m/f/d),KWS Group,https://www.profession.hu/allas/sr-expert-digital-product-engineering-m-f-d-kws-group-2854539?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Einbeck,,"English: B2, German: B1",Bachelor,"C#, Python","AWS, Docker, Apache Spark, PostgreSQL, Oracle, Azure DevOps, Jira, Git",Hybrid,Full-time,1-3 years,,
2854514,Future Leaders Graduate Program - Analytics,Picnic GmbH,https://www.profession.hu/allas/future-leaders-graduate-program-analytics-picnic-gmbh-2854514?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-16,False,Düsseldorf,,"{'English': 'B2'}, {'French': 'B2'}, {'Holland': 'B2'}",Master's degree,"Python, SQL","PowerPoint, R, ACCESS, NETWORK, PROJECT MANAGEMENT, REST","Full-time in Düsseldorf, with periodic trips to Amsterdam for training purposes",Full-time,1-3 years,,
2854509,Sr. Expert Digital Product Engineering (m/f/d),KWS Group,https://www.profession.hu/allas/sr-expert-digital-product-engineering-m-f-d-kws-group-2854509?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Einbeck,,"English: B2, German: B1",Bachelor,"C#, Python","AWS, Docker, Apache Spark, PostgreSQL, Oracle, Azure DevOps, Jira, Git",Hybrid,Full-time,1-3 years,,
2854503,Teamlead Configuration Management (m/f/d),Dornier Seawings GmbH,https://www.profession.hu/allas/teamlead-configuration-management-m-f-d-dornier-seawings-gmbh-2854503?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Oberpfaffenhofen,,English: B2,"Bachelor's degree in Computer Science, Information Systems or related field",,"SAP ERP System, Siemens Teamcenter PLM Software",Hybrid,Full-time,5+ years,,
2854494,Teamhead SAP Developement (m/w/x),ZEISS,https://www.profession.hu/allas/teamhead-sap-developement-m-w-x-zeiss-2854494?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,"{'Language': 'German', 'Level': 'felsőfok'}, {'Language': 'English', 'Level': 'felsőfok'}",Főiskola,"ABAP, BTP, UI5, CAP, RAP",,On-site with home office,Full-time,10+ years,,
2854460,Freelance Instructor / Trainer / Author for Industrial Instructor / Author for Industrial Cybersecurity,TÜV SÜD,https://www.profession.hu/allas/freelance-instructor-trainer-author-for-industrial-instructor-author-for-industrial-cybersecurity-tuv-sud-2854460?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Németország,,"English: C1, German: C1",Bachelor's or Master's degree in Computer Science or a comparable qualification,,SECURITY ISO NETWORK ACCESS,Freelance,Full-time,3-5 years,,
2854455,Working Student at IT Aftersales - Data Engineering,Mercedes-Benz AG,https://www.profession.hu/allas/working-student-at-it-aftersales-data-engineering-mercedes-benz-ag-2854455?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,,,"{'Language': 'English', 'Level': 'B2'}",Bachelor,"Python, SQL","AWS, AZURE, TABLEAU, POWERBI",Hybrid,Full-time,1-3 years,,
2854445,UX/UI Researcher (m/f/d) Internship,Easy Languages GmbH,https://www.profession.hu/allas/ux-ui-researcher-m-f-d-internship-easy-languages-gmbh-2854445?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Berlin,,English: B2,"Bachelor, Master",,"ADOBE CLOUD, Figma, Balsamiq","Remote, On-site at Berlin office",Internship,0-1 years,,
2854439,Data Platform Engineer,Circonomit GmbH,https://www.profession.hu/allas/data-platform-engineer-circonomit-gmbh-2854439?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Cologne,,"{'English': 'C1'}, {'German': 'C1'}",Bachelor,Python,"GIT, AWS, APACHE, SPARK, PYTHON, GIT, CLOUD DATABASES, BACKEND",Hybrid,Full-time,5+ years,,
2854424,ServiceNow Platform Consultant / Expert (f/m/x),Sysmex Europe SE,https://www.profession.hu/allas/servicenow-platform-consultant-expert-f-m-x-sysmex-europe-se-2854424?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Hamburg,,English: B2,"University degree in IT, business informatics , or a comparable qualification","JavaScript, Glide API","ServiceNow, ITIL, REST/SOAP integrations",80% on-site / 20% mobile working model,Full-time,5+ years,,
2854019,"Data Engineer, Analytics and AI",Digitec Galaxus AG,https://www.profession.hu/allas/data-engineer-analytics-and-ai-digitec-galaxus-ag-2854019?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Zürich,,English: Fluent,Advanced degree in Computer Science or a data-focused field (ETH/UNI/FH) or equivalent professional expertise.,"SQL, Python, Git","Dataform, dbt, Airflow, Dagster, Google BigQuery, PyTorch, TensorFlow, Vertex AI",,Full-time,5+ years,,
2854014,Business Process System Engineer 80 - 100 %,Hamilton Bonaduz AG,https://www.profession.hu/allas/business-process-system-engineer-hamilton-bonaduz-ag-2854014?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Bonaduz,,"English: B2, German: B2",Főiskola,,SAP DATABASE PROJECT MANAGEMENT CHANGE MANAGEMENT,On-site with home office,Full-time,1-3 years,,
2854011,Head of Digitalization & CSV,Pharmatronic AG,https://www.profession.hu/allas/head-of-digitalization-csv-pharmatronic-ag-2854011?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-14,2026-03-25,True,Pratteln,,"English: B2, German: B2",Középiskola,SQL,,Általános munkarend,Teljes munkaidő,5-10 év tapasztalat,,
2855251,Senior Test Automation Engineer,MindFly Kft.,https://www.profession.hu/allas/senior-test-automation-engineer-mindfly-kft-budapest-2855251?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,German: C1,Főiskola,"Java, Selenium, Playwright","Confluence, Jira, Scrum, Agile",Hybrid,Full-time,5-10 years,,
2855152,PLC programozó,Profession Services,https://www.profession.hu/allas/plc-programozo-profession-services-gyongyos-2855152/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Gyöngyös,,English: B2,Főiskola 'B' kat. jogosítvány,,"PLC KEYENCE, ABB COGNEX AUTOMATIZÁLÁS",On-site with home office,Full-time,1-3 years,,
2855127,Senior IT business analyst,PROFESSION SERVICES,https://www.profession.hu/allas/senior-it-business-analyst-profession-services-budapest-2855127/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,English: B2,Főiskola,,,Hybrid,Full-time,5-10 years,,
2855068,"Full-Stack fejlesztő medior/senior (Angular, Java)",Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/full-stack-fejleszto-medior-senior-angular-java-raiffeisen-software-gmbh-magyarorszagi-budapest-2855068?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,Német középfok,Középiskola,"Java, Angular, Spring Boot, Hibernate, SQL, HTML5, CSS3, Javascript/Typescript","Atlassian termékek, Jenkins, REST, Maven, OpenApi/Swagger, SonarQube / SonarLint, Git, Quarkus",Hybrid,Full-time,3-5 years,,
2850878,ERP Cyber Security Assurance Analyst,MOL IT & DIGITAL GBS KFT.,https://www.profession.hu/allas/erp-cyber-security-assurance-analyst-mol-it-digital-gbs-kft-budapest-2850878?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,"{'amount': 800000, 'currency': 'HUF', 'frequency': 'annual'}",English: Fluent,"University/College degree in Computer Science, Engineering or related field",,"SAP, Navision","Hybrid (Flexi time, home office possibilities)",Full-time,3-5 years,,
2850873,SAP Lead Developer (26000325),MOL IT & DIGITAL GBS KFT.,https://www.profession.hu/allas/sap-lead-developer-mol-it-digital-gbs-kft-budapest-2850873?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,"{'amount': 800000, 'currency': 'HUF', 'frequency': 'annual'}","{'language': 'English', 'level': 'CEFR B2'}","Higher professional, technical degree required",,,Hybrid,Full-time,5+ years,,
2855083,Platform Engineer  *,Ringier AG,https://www.profession.hu/allas/platform-engineer-ringier-ag-2855083?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-22,False,Svájc,,,Főiskola,", ",SECURITY DEVOPS CLOUD AWS REST,Általános munkarend,Teljes munkaidő,3-5 év tapasztalat,,
2855076,Platform Engineer  *,Ringier AG,https://www.profession.hu/allas/platform-engineer-ringier-ag-2855076?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-22,False,Svájc,,,Főiskola,", ",SECURITY DEVOPS CLOUD AWS REST,Általános munkarend,Teljes munkaidő,3-5 év tapasztalat,,
2855044,Database Specialist,Mettler Toledo,https://www.profession.hu/allas/database-specialist-mettler-toledo-2855044?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Urdorf,,"English: B2, German: B2",Főiskola,,"DATABASE ACCESS, SQL, AZURE ANALYTICS, DEVOPS, NETWORK DATABASES, ERP SAP, MSSQL, MS ACCESS, GIT",Hybrid,Full-time,1-3 years,,
2855037,Senior DevOps Engineer 80 - 100 %,Hamilton Medical AG,https://www.profession.hu/allas/senior-devops-engineer-hamilton-medical-ag-2855037?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Switzerland,,,High School with Diploma,Linux,"DEVOPS, SECURITY, TESTING, CI",Full-time,Full-time,1-3 years,,
2855031,Data Analyst,Academic Work Switzerland SA,https://www.profession.hu/allas/data-analyst-academic-work-switzerland-sa-2855031?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-16,False,Svájc,,English: B2,Középiskola,"SQL, R","BI DATABASE, POWER BI, EXCEL R",Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2855025,Product Owner / Data Platforms Online Shop,Digitec Galaxus AG,https://www.profession.hu/allas/product-owner-data-platforms-online-shop-digitec-galaxus-ag-2855025?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Zürich,,English: B2,Középiskola,"SQL, SCUM","TESTING, CLOUD",Hybrid,Full-time,5-10 év tapasztalat,,
2855024,Senior SAP FS-RI Business Analyst - Re/Insurance,Swisslinx,https://www.profession.hu/allas/senior-sap-fs-ri-business-analyst-re-insurance-swisslinx-2855024?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-17,False,Switzerland,,English: B2,Bachelor,,"SAP FS-RI, MS Office (Excel, Word etc.)",Remote,Full-time,5+ years,,
2855017,Senior IS Project Manager,SICPA,https://www.profession.hu/allas/senior-is-project-manager-sicpa-2855017?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Prilly,,{'English': 'C1'},Középiskola,,"Microsoft 365 ecosystem, AI-enabled tools",On-site with home office,Full-time,>10 év tapasztalat,,
2855016,Test Lead,SICPA,https://www.profession.hu/allas/test-lead-sicpa-2855016?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Prilly,,English: B2,"Bachelor's degree in engineering, science or information technology or equivalent education","Java, Selenium","GIT, JIRA, POSTMAN",,Full-time,5+ years,,
2854930,wissenschaftliche*n Mitarbeiter*in (m/w/d) Schwerpunkt Informationsmanagement,Budapesti Németnyelvű Távtanulási Központ Alapítvány,https://www.profession.hu/allas/wissenschaftliche-n-mitarbeiter-in-m-w-d-schwerpunkt-informationsmanagement-budapesti-nemetnyelvu-tavtanulasi-kozpont-alapitvany-2854930?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,"English: B2, German: B2",Master,,Laptop,Hybrid,Full-time,1-3 years,,
2854929,"Senior Software Engineer - QuantumBlack, AI by McKinsey","McKinsey & Company, Inc.Hungary Magyarországi Fióktelepe",https://www.profession.hu/allas/senior-software-engineer-quantumblack-ai-by-mckinsey-mckinsey-company-inc-hungary-magyarorszagi-fioktelepe-2854929?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,English: B2,Bachelor,"TypeScript, React, Angular, Vue, Next.js, Tailwind, Python, Node.js, Java/Spring, C#/.NET","Docker, CI/CD",,Full-time,"7-8+ years of experience in software development, with a strong preference for significant full-stack web application development experience",,"High School with Diploma, Bachelor, Master's or PhD degree"
2854928,Open Application - Technology Specialist,Islet Group Kft.,https://www.profession.hu/allas/open-application-technology-specialist-islet-group-kft-2854928?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-23,False,Budapest,,,High School with Diploma,SAP,"NETWORK, SAP",Hybrid,Full-time,,,
2854925,Business Analyst - Tech & AI,"McKinsey & Company, Inc.Hungary Magyarországi Fióktelepe",https://www.profession.hu/allas/business-analyst-tech-ai-mckinsey-company-inc-hungary-magyarorszagi-fioktelepe-2854925?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,"English: B2, Polish: B2, Hungarian: B2",Bachelor,,,On-site with home office,Full-time,1-3 years,,
2854923,Senior Test Automation Engineer – Backend: POS Back-Office,DruIT Szolgáltató Zrt.,https://www.profession.hu/allas/senior-test-automation-engineer-backend-pos-back-office-druit-szolgaltato-zrt-2854923?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-16,False,Budapest,,English: B2,Középiskola,"BACKEND API, POSTMAN, TEST AUTOMATION, REST, JIRA, CONFLUENCE","SAFe, API-k automatizált tesztelése (REST Assured, Postman, Pact), Adatbázis-konzisztencia ellenőrzése, mock-szolgáltatások kezelése, Felmerülő hibák kezelése, hibajegyek rögzítése és nyomon követése (Jira)",Hibrid,Teljes munkaidő,5+ év,,
2854725,Software Engineering Manager - HPC CUDA Processing Libraries,NVIDIA Hungary Kft.,https://www.profession.hu/allas/software-engineering-manager-hpc-cuda-processing-libraries-nvidia-hungary-kft-2854725?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-20,False,,"345,000 - 598,000 PLN gross/year",English: B2,"Bachelor's or Master's degree in Computer Science, Artificial Intelligence, Applied Math, or related field","C++, Python",,Full-time,Full-time,6+ years,,
2854919,Agentic AI Engineer,Accenture Korlátolt Felelősségű Társaság,https://www.profession.hu/allas/agentic-ai-engineer-accenture-korlatolt-felelossegu-tarsasag-2854919?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-20,False,Budapest,,English: B2,Középiskola,Python,"TESTING, DEBUGGING, REGRESSION TESTING, TROUBLESHOOTING",On-site,Full-time,,,
2854917,Senior Technical Product Manager – Risk & Audit Core,Diligent Governance Hungary Kft.,https://www.profession.hu/allas/senior-technical-product-manager-risk-audit-core-diligent-governance-hungary-kft-2854917?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-25,True,Budapest,,,Középiskola,"SECURITY, DEVOPS, ANALYTICS, CLOUD, REST",,Hybrid,Full-time,5+ years,,
2854706,Formal Verification Engineer - New College Graduate,NVIDIA Hungary Kft.,https://www.profession.hu/allas/formal-verification-engineer-new-college-graduate-nvidia-hungary-kft-2854706?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-22,False,Budapest,,,Bachelor,"C, Perl, Python","Jasper, Verilog / System Verilog HDLs, SVA assertions",Full-time,Full-time,,,
2854853,Front-end fejlesztő,Aventail Szolgáltató és Informatikai Tanácsadó Kft.,https://www.profession.hu/allas/front-end-fejleszto-aventail-szolgaltato-es-informatikai-tanacsado-kft-2854853?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-23,False,,,,Középiskola,,,Általános munkarend,Teljes munkaidő,,,
2854852,Back-end fejlesztő,Aventail Szolgáltató és Informatikai Tanácsadó Kft.,https://www.profession.hu/allas/back-end-fejleszto-aventail-szolgaltato-es-informatikai-tanacsado-kft-2854852?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-16,2026-03-23,False,,,,Középiskola,,API,Általános munkarend,Teljes munkaidő,,,
